Lat,Lon,RSSI,SNR,Dist
49.1757089,16.5674933,-118,12.55,7.21387257779935
49.1757089,16.5674933,-118,11.95,7.21387257779935
49.1757089,16.5674933,-131,11.87,4.01728039211118
49.1757089,16.5674933,-120,11.8,7.34231431362146
49.1757089,16.5674933,-114,11.2,3.82194633250382
49.20018,16.6625633,-120,12.73,4.19163083517162
49.20018,16.6625633,-118,12.63,6.50251407979344
49.20018,16.6625633,-116,12.42,0.630546432849317
49.20018,16.6625633,-117,11.42,8.22066027215493
49.20018,16.6625633,-132,12.47,5.31917868929943
49.20018,16.6625633,-120,11.53,4.19163083517162
49.20018,16.6625633,-119,10.82,0.630546432849317
49.20018,16.6625633,-117,10.39,8.22066027215493
49.2014922,16.6580278,-113,13.92,6.1705016673036
49.2014922,16.6580278,-121,13.47,0.328995444399666
49.2014922,16.6580278,-128,12.99,8.08523529789527
49.2014922,16.6580278,-127,12.91,11.1353352527542
49.2014922,16.6580278,-112,13.76,4.08249489463837
49.2014922,16.6580278,-109,12.81,6.1705016673036
49.2014922,16.6580278,-123,11.16,11.1353352527542
49.2014922,16.6580278,-114,10.18,7.95523169472139
49.2039833,16.6549206,-113,13.86,7.73162100577608
49.2039833,16.6549206,-123,13.72,4.16971509531124
49.2039833,16.6549206,-113,13.62,5.94945956760603
49.2039833,16.6549206,-117,13.45,7.84245234430741
49.2039833,16.6549206,-115,13.68,7.73162100577608
49.2039833,16.6549206,-83,13.61,0.126990635395295
49.2039833,16.6549206,-124,11.22,4.16971509531124
49.2039833,16.6549206,-125,11.09,7.84245234430741
49.2057075,16.657055,-102,14.63,7.72097349106617
49.2057075,16.657055,-105,14.51,6.1149242599477
49.2057075,16.657055,-101,14.42,3.85632699239357
49.2057075,16.657055,-72,14.1,0.159959811843305
49.2057075,16.657055,-101,14.08,3.18185568376327
49.2057075,16.657055,-101,13.71,7.72097349106617
49.2057075,16.657055,-102,13.23,3.85632699239357
49.2057075,16.657055,-108,13.09,6.1149242599477
49.2061272,16.6606064,-84,14.04,0.354961944876978
49.2061272,16.6606064,-118,11.99,6.37563866855968
49.2061272,16.6606064,-114,10.57,4.1184935208376
49.2061272,16.6606064,-120,8.04,8.31502937541293
49.2061272,16.6606064,-86,13.85,0.354961944876978
49.2061272,16.6606064,-115,13.5,6.37563866855968
49.2061272,16.6606064,-115,12.86,4.1184935208376
49.2061272,16.6606064,-117,12.44,3.31644378421315
49.2082786,16.6635228,-127,14.1,26.0087868061586
49.2082786,16.6635228,-104,13.54,0.66981637939579
49.2082786,16.6635228,-126,12.77,6.60857510773779
49.2082786,16.6635228,-127,11.77,7.90960070808377
49.2082786,16.6635228,-124,12,6.60857510773779
49.2082786,16.6635228,-101,11.81,0.66981637939579
49.2082786,16.6635228,-131,11.01,26.0087868061586
49.2082786,16.6635228,-123,10.12,3.30189737572625
49.2109756,16.6602097,-112,13.75,6.41004480774452
49.2109756,16.6602097,-110,13.48,2.9238212728784
49.2109756,16.6602097,-118,12.8,4.21335514109592
49.2109756,16.6602097,-114,12.5,8.50968915869288
49.2109756,16.6602097,-106,13.44,2.9238212728784
49.2109756,16.6602097,-110,12.99,0.787251414632727
49.2109756,16.6602097,-114,12.69,7.53795475360642
49.2109756,16.6602097,-116,12.6,8.50968915869288
49.2085419,16.6487867,-100,13.88,3.34080258171892
49.2085419,16.6487867,-103,13.86,7.64596735367815
49.2085419,16.6487867,-95,13.8,2.57216029395245
49.2085419,16.6487867,-98,13.17,5.54947367471012
49.2085419,16.6487867,-101,13.59,3.34080258171892
49.2085419,16.6487867,-118,12.11,4.38638840208913
49.2085419,16.6487867,-95,12.02,2.57216029395245
49.2085419,16.6487867,-109,10.72,0.7380184488929
49.2068869,16.6450214,-90,13.77,0.888996545365013
49.2068869,16.6450214,-102,13.73,5.25567213965645
49.2068869,16.6450214,-98,13.21,3.02787357386229
49.2068869,16.6450214,-115,13.07,7.31895426079344
49.2068869,16.6450214,-103,14.06,5.25567213965645
49.2068869,16.6450214,-94,13.42,0.888996545365013
49.2068869,16.6450214,-109,13.39,2.59746320709906
49.2068869,16.6450214,-111,12.88,7.31895426079344
49.2085456,16.6422386,-104,13.24,2.34544232324544
49.2085456,16.6422386,-96,12.62,1.14516008555072
49.2085456,16.6422386,-120,11.84,5.07858491486833
49.2085456,16.6422386,-123,11.61,2.88801336267825
49.2085456,16.6422386,-123,11.65,2.88801336267825
49.2085456,16.6422386,-98,11.61,2.34544232324544
49.2085456,16.6422386,-90,11.47,1.14516008555072
49.2085456,16.6422386,-125,11.3,6.71346395911776
49.2085456,16.6422386,-101,11.82,1.14516008555072
49.2085456,16.6422386,-139,8.71,10.9054624471823
49.2135678,16.6372756,-126,12.66,11.1164905888373
49.2135678,16.6372756,-109,11.77,1.69320529873809
49.2135678,16.6372756,-118,10.92,2.80651690609362
49.2135678,16.6372756,-91,10.34,1.74145362350994
49.2135678,16.6372756,-104,13.57,1.69320529873809
49.2135678,16.6372756,-115,12.36,2.80651690609362
49.2135678,16.6372756,-117,11.49,7.20509606439114
49.2135678,16.6372756,-129,11.48,4.635283698794
49.21484,16.6275025,-122,14.19,27.3248715215427
49.21484,16.6275025,-118,14.03,4.66602150194138
49.21484,16.6275025,-119,13.87,4.20966476294099
49.21484,16.6275025,-123,13.8,6.71343398065223
49.21484,16.6275025,-105,14.05,2.41690708827245
49.21484,16.6275025,-117,13.62,4.20966476294099
49.21484,16.6275025,-118,13.56,4.66602150194138
49.21484,16.6275025,-115,13.15,2.33815983447747
49.2144736,16.6240978,-103,14.49,2.61808780530621
49.2144736,16.6240978,-112,13.05,3.96372314388406
49.2144736,16.6240978,-110,12.91,1.54181173471344
49.2144736,16.6240978,-115,11.93,2.13914519013533
49.2144736,16.6240978,-105,13.97,2.61808780530621
49.2144736,16.6240978,-112,13.8,3.96372314388406
49.2144736,16.6240978,-115,12.78,1.54181173471344
49.2144736,16.6240978,-121,12.37,6.49497200826123
49.2130736,16.6190644,-112,13.93,6.11434815570079
49.2130736,16.6190644,-107,13.84,1.78948999091598
49.2130736,16.6190644,-101,13.07,1.81147001182944
49.2130736,16.6190644,-95,13.01,3.56669215132008
49.2130736,16.6190644,-113,13.54,6.11434815570079
49.2130736,16.6190644,-109,13.22,1.78948999091598
49.2130736,16.6190644,-97,13.12,3.56669215132008
49.2130736,16.6190644,-117,12.77,5.22349832855701
49.2094917,16.6095256,-113,13.16,2.78105943339593
49.2094917,16.6095256,-112,12.78,2.5046876133499
49.2094917,16.6095256,-126,12.65,27.1488287280875
49.2094917,16.6095256,-108,11.94,5.19172168307608
49.2094917,16.6095256,-116,13.9,2.78105943339593
49.2094917,16.6095256,-109,13.31,5.19172168307608
49.2094917,16.6095256,-117,13.28,2.5046876133499
49.2094917,16.6095256,-129,12.79,5.33021149049594
49.2078514,16.6052514,-118,14,3.75122854927058
49.2078514,16.6052514,-117,13.33,5.22084396134512
49.2078514,16.6052514,-109,13.27,0.873955661044664
49.2078514,16.6052514,-118,10.94,2.83656294585359
49.2078514,16.6052514,-119,13.58,5.22084396134512
49.2078514,16.6052514,-109,12.6,0.873955661044664
49.2078514,16.6052514,-116,12.48,2.83656294585359
49.2078514,16.6052514,-125,12.27,2.4307906756241
49.2053833,16.5968419,-98,13.64,0.827201887748031
49.2053833,16.5968419,-129,11.58,27.0352276128841
49.2053833,16.5968419,-126,10.58,5.26786835305759
49.2053833,16.5968419,-119,10.23,4.34309923061204
49.2053833,16.5968419,-127,13.97,27.0352276128841
49.2053833,16.5968419,-126,13.58,1.77031545430459
49.2053833,16.5968419,-128,13.48,4.05836176740516
49.2053833,16.5968419,-118,13.46,4.34309923061204
49.1491394,16.6218108,-112,14.03,2.65380186666877
49.1491394,16.6218108,-113,13.97,5.82440420682569
49.1491394,16.6218108,-114,13.57,6.63446265422959
49.1491394,16.6218108,-119,12.99,11.7799096409498
49.1491394,16.6218108,-116,14.32,5.82440420682569
49.1491394,16.6218108,-103,14.29,5.79781395164482
49.1491394,16.6218108,-114,14.18,2.65380186666877
49.1491394,16.6218108,-115,13.86,6.63446265422959
49.1521989,16.6215878,-110,14.25,5.60586581803088
49.1521989,16.6215878,-125,13.32,20.8752926967173
49.1521989,16.6215878,-120,13.03,5.45517039271262
49.1521989,16.6215878,-114,12.75,2.3141506523911
49.1521989,16.6215878,-121,12.11,5.45517039271262
49.1521989,16.6215878,-125,11.99,20.8752926967173
49.1521989,16.6215878,-129,11.22,5.91821930173949
49.1521989,16.6215878,-105,11.16,5.60586581803088
49.1576308,16.6214925,-99,13.8,5.32186903285242
49.1576308,16.6214925,-108,12.86,4.86680100654394
49.1576308,16.6214925,-110,11.74,6.14774118789757
49.1576308,16.6214925,-111,11.49,5.78285097763426
49.1576308,16.6214925,-103,14.13,5.32186903285242
49.1576308,16.6214925,-113,13.52,6.14774118789757
49.1576308,16.6214925,-117,13.09,6.04108053264761
49.1576308,16.6214925,-110,12.93,5.78285097763426
49.1640053,16.6181544,-103,14.24,5.28046597083264
49.1640053,16.6181544,-116,13.76,6.2796120315218
49.1640053,16.6181544,-98,13.39,1.05109357949925
49.1640053,16.6181544,-109,13.26,7.15161267856288
49.1640053,16.6181544,-104,14.49,5.28046597083264
49.1640053,16.6181544,-111,13.84,7.15161267856288
49.1640053,16.6181544,-126,12.76,10.1209603640073
49.1640053,16.6181544,-121,12.07,6.2796120315218
49.1666833,16.61656,-117,13.61,22.5056391612471
49.1666833,16.61656,-116,12.5,5.09549938846168
49.1666833,16.61656,-108,12.49,0.828353536188604
49.1666833,16.61656,-129,12.23,5.02242890002993
49.1715242,16.6157475,-97,12.39,0.524495082510233
49.1715242,16.6157475,-116,12.31,3.26658197345611
49.1715242,16.6157475,-123,11.95,23.0282053937683
49.1715242,16.6157475,-128,11,4.7007563660543
49.1715242,16.6157475,-124,13.74,23.0282053937683
49.1715242,16.6157475,-95,13.26,0.524495082510233
49.1715242,16.6157475,-116,12.09,6.34670975090147
49.1715242,16.6157475,-121,12.07,4.57605094313152
49.1754914,16.6215533,-106,15.28,2.98782271072744
49.1754914,16.6215533,-96,13.59,0.287290920791361
49.1754914,16.6215533,-116,13.41,4.09247818812445
49.1754914,16.6215533,-114,13.15,5.85539786277503
49.1754914,16.6215533,-111,13.35,2.98782271072744
49.1754914,16.6215533,-117,12.85,5.85539786277503
49.1754914,16.6215533,-124,12.4,23.2926102956984
49.1754914,16.6215533,-117,12.14,4.09247818812445
49.1763419,16.6228906,-127,14.23,23.3487276262792
49.1763419,16.6228906,-119,13.78,4.59419665508267
49.1763419,16.6228906,-121,13.75,7.37033459924731
49.1763419,16.6228906,-119,13.6,3.95799544806246
49.1763419,16.6228906,-127,12.68,23.3487276262792
49.1763419,16.6228906,-123,12.52,7.37033459924731
49.1763419,16.6228906,-109,11.21,2.94415711610441
49.1763419,16.6228906,-118,10.89,5.75248091810961
49.1768647,16.6273517,-123,30,9.02184710359111
49.1768647,16.6273517,-122,14.27,7.65784556309908
49.1768647,16.6273517,-118,13.65,3.05415615126567
49.1768647,16.6273517,-116,12.25,4.81996418019727
49.1768647,16.6273517,-121,13.49,7.65784556309908
49.1768647,16.6273517,-97,13.47,0.55135076302144
49.1768647,16.6273517,-120,13.47,4.81996418019727
49.1768647,16.6273517,-114,12.64,3.718111361344
49.1764831,16.6324119,-102,12.35,3.30060824702642
49.1764831,16.6324119,-114,11.74,5.63554811210786
49.1764831,16.6324119,-100,11.12,0.811638107579806
49.1764831,16.6324119,-107,11.07,5.72149250985441
49.1764831,16.6324119,-103,13.88,3.30060824702642
49.1764831,16.6324119,-110,13.85,5.72149250985441
49.1764831,16.6324119,-112,12.8,5.14822735814072
49.1764831,16.6324119,-125,12.77,23.1405249435649
49.1768722,16.6404592,-113,14.24,5.62547418118754
49.1768722,16.6404592,-128,13.34,8.42228782289038
49.1768722,16.6404592,-113,10.45,1.36779356971482
49.1768722,16.6404592,-118,9.16,5.73064843467892
49.1768722,16.6404592,-128,13.4,8.42228782289038
49.1768722,16.6404592,-118,12.54,5.73064843467892
49.1768722,16.6404592,-108,12.14,1.36779356971482
49.1768722,16.6404592,-112,11.95,5.62547418118754
49.1818161,16.6379147,-109,13.29,2.84502140256268
49.1818161,16.6379147,-113,13.08,1.48333557606745
49.1818161,16.6379147,-110,13.03,5.16150541480838
49.1818161,16.6379147,-117,12.78,3.14871589984619
49.1818161,16.6379147,-116,14.46,1.48333557606745
49.1818161,16.6379147,-112,13.8,2.84502140256268
49.1818161,16.6379147,-125,12.29,5.20789553585874
49.1818161,16.6379147,-128,11.7,6.05314801778047
49.1850394,16.6364422,-116,12.74,2.59467730567209
49.1850394,16.6364422,-114,11.7,2.84394120800815
49.1850394,16.6364422,-130,8.58,23.9618795679387
49.1850394,16.6364422,-123,6,1.6746753765633
49.1850394,16.6364422,-116,13.66,2.59467730567209
49.1850394,16.6364422,-132,10.81,23.9618795679387
49.1850394,16.6364422,-130,10.74,5.98586501712597
49.1850394,16.6364422,-133,9.53,4.96586683047249
49.1875228,16.6334933,-120,10.57,4.66680578367998
49.1875228,16.6334933,-117,10.28,2.50984223394299
49.1875228,16.6334933,-132,7.2,1.79853275557587
49.1875228,16.6334933,-118,12.31,2.50984223394299
49.1875228,16.6334933,-119,11.79,4.66680578367998
49.1875228,16.6334933,-131,7.66,1.79853275557587
49.1895522,16.6308364,-120,13.59,2.22634195341355
49.1895522,16.6308364,-125,13.44,24.5604550606861
49.1895522,16.6308364,-119,13.16,5.67953509683403
49.1895522,16.6308364,-109,12.68,2.48871408567724
49.1895522,16.6308364,-120,12.61,2.22634195341355
49.1895522,16.6308364,-117,12.29,1.93543777495041
49.1895522,16.6308364,-117,11.78,5.67953509683403
49.1895522,16.6308364,-113,11.78,2.48871408567724
49.140705,16.6169947,-117,14.01,3.61410560980908
49.140705,16.6169947,-121,13.5,5.2735855386046
49.140705,16.6169947,-117,13.14,7.63513299022625
49.140705,16.6169947,-125,13.02,6.09328805705087
49.140705,16.6169947,-122,11.83,3.61410560980908
49.140705,16.6169947,-128,11.5,7.50562263598906
49.140705,16.6169947,-126,9.64,5.2735855386046
49.140705,16.6169947,-118,8.04,7.63513299022625
49.1451989,16.6201078,-116,14.45,7.16165346432444
49.1451989,16.6201078,-114,14.25,5.94831371777056
49.1451989,16.6201078,-119,13.99,5.59016506659825
49.1451989,16.6201078,-119,13.55,7.08696828933893
49.1451989,16.6201078,-117,13.21,5.94831371777056
49.1451989,16.6201078,-114,12.04,3.09665304670867
49.1451989,16.6201078,-126,11.41,6.19570457477524
49.1451989,16.6201078,-123,10.73,5.59016506659825
49.1379203,16.6163731,-121,14.72,6.27317982642812
49.1379203,16.6163731,-113,14.18,7.93934205868765
49.1379203,16.6163731,-118,14.17,5.19191976738541
49.1379203,16.6163731,-109,13.7,3.92688724970964
49.1379203,16.6163731,-113,14.13,3.92688724970964
49.1379203,16.6163731,-119,13.29,19.5741998786066
49.1379203,16.6163731,-118,13.26,7.93934205868765
49.1379203,16.6163731,-122,12.83,5.19191976738541
49.1341706,16.6151867,-110,13.69,8.35910698516756
49.1341706,16.6151867,-117,13.54,4.3511683638587
49.1341706,16.6151867,-119,13.11,5.08481757805269
49.1341706,16.6151867,-111,13,10.4733250876094
49.1341706,16.6151867,-123,13.99,19.2350957784347
49.1341706,16.6151867,-124,13.68,5.08481757805269
49.1341706,16.6151867,-110,11.86,8.35910698516756
49.1341706,16.6151867,-113,11.79,6.51415569475461
49.1311378,16.6145878,-123,13.37,4.69120125927574
49.1311378,16.6145878,-115,13.34,8.68979642122573
49.1311378,16.6145878,-131,8.86,18.9516793392044
49.1311378,16.6145878,-128,6,10.8132147660694
49.1311378,16.6145878,-117,12.94,8.68979642122573
49.1311378,16.6145878,-131,9.17,18.9516793392044
49.1311378,16.6145878,-133,6,6.73933923148436
49.1311378,16.6145878,-123,6,4.69120125927574
49.1277008,16.615965,-123,9.69,18.5650642975904
49.1277008,16.615965,-119,6,5.06011090007589
49.1277008,16.615965,-129,11.92,9.01530975903076
49.1277008,16.615965,-126,9.58,5.06011090007589
49.1277008,16.615965,-132,9.04,18.5650642975904
49.1277008,16.615965,-133,7.56,8.80922367540664
49.1269342,16.6044769,-123,13.98,5.28916413781123
49.1269342,16.6044769,-119,13.82,18.8810223973476
49.1269342,16.6044769,-127,13.2,9.40045561872467
49.1269342,16.6044769,-126,12.68,13.9257258542709
49.1269342,16.6044769,-123,12.09,6.67942453992064
49.1269342,16.6044769,-127,9.79,13.9257258542709
49.1269342,16.6044769,-125,9.61,11.3721337741669
49.1269342,16.6044769,-121,8.32,18.8810223973476
49.1297531,16.6037178,-124,13.34,9.13752473120679
49.1297531,16.6037178,-123,12.61,7.81143613495152
49.1297531,16.6037178,-124,12.61,19.1820469888294
49.1297531,16.6037178,-122,12.58,6.38688940879676
49.1297531,16.6037178,-122,12.31,5.0010849715914
49.1297531,16.6037178,-123,11.58,19.1820469888294
49.1297531,16.6037178,-120,11.54,6.38688940879676
49.1297531,16.6037178,-125,9.55,9.13752473120679
49.13739,16.6034242,-115,14.44,4.19804362059511
49.13739,16.6034242,-121,14.12,4.24849998589084
49.13739,16.6034242,-121,13.46,5.68712311299891
49.13739,16.6034242,-125,13.4,12.7648593170299
49.13739,16.6034242,-122,12.99,8.98190797005685
49.13739,16.6034242,-116,12.58,8.38448270961669
49.13739,16.6034242,-124,12.28,12.7648593170299
49.13739,16.6034242,-123,11.58,4.24849998589084
49.1427383,16.6025544,-110,13.11,9.66847498589935
49.1427383,16.6025544,-114,13.04,5.19119968205286
49.1427383,16.6025544,-112,12.96,4.28467170786286
49.1427383,16.6025544,-111,12.92,7.89273016070613
49.1427383,16.6025544,-115,14.25,20.4976267816756
49.1427383,16.6025544,-111,13.75,4.28467170786286
49.1427383,16.6025544,-113,13.65,5.19119968205286
49.1427383,16.6025544,-111,13.04,6.90763356222056
49.1494522,16.6013869,-109,14.09,8.95742405039561
49.1494522,16.6013869,-119,13.4,21.2027522368771
49.1494522,16.6013869,-111,13.13,5.62582433274485
49.1494522,16.6013869,-126,12.89,11.4169944437722
49.1494522,16.6013869,-116,12.84,23.9158136292912
49.1494522,16.6013869,-113,12.75,8.95742405039561
49.1494522,16.6013869,-114,12.72,4.44002105846968
49.1494522,16.6013869,-111,11.44,5.62582433274485
49.1570206,16.5999986,-108,13.89,8.16590098266272
49.1570206,16.5999986,-104,13.86,2.42025022095799
49.1570206,16.5999986,-109,13.63,3.99210391090811
49.1570206,16.5999986,-102,13.54,4.79130059938328
49.1570206,16.5999986,-106,14.41,2.42025022095799
49.1570206,16.5999986,-112,14,3.99210391090811
49.1570206,16.5999986,-105,13.39,4.79130059938328
49.1570206,16.5999986,-112,11.23,8.16590098266272
49.1626053,16.5996036,-124,30,8.58975516621602
49.1626053,16.5996036,-108,15.05,4.17457415090451
49.1626053,16.5996036,-112,14.84,2.0325722741128
49.1626053,16.5996036,-112,14.55,3.64768057209178
49.1626053,16.5996036,-115,12.49,3.64768057209178
49.1626053,16.5996036,-117,10.28,6.21737496760023
49.1626053,16.5996036,-105,8.18,4.17457415090451
49.1626053,16.5996036,-124,7.06,9.9531081016738
49.1715508,16.5976619,-125,13.04,23.540282479445
49.1715508,16.5976619,-132,13,5.67590396272502
49.1715508,16.5976619,-125,11.22,5.62207381690873
49.1715508,16.5976619,-119,10.46,6.67662820167397
49.1715508,16.5976619,-100,13.94,3.20449958857665
49.1715508,16.5976619,-127,13.13,23.540282479445
49.1715508,16.5976619,-121,12.52,5.62207381690873
49.1715508,16.5976619,-103,11.85,1.82009451236842
49.1755103,16.5962142,-96,14.25,5.43192545871812
49.1755103,16.5962142,-108,12.74,2.79209362359168
49.1755103,16.5962142,-120,12.31,3.37154497212145
49.1755103,16.5962142,-108,11.99,1.93831892390482
49.1755103,16.5962142,-101,13.95,2.79209362359168
49.1755103,16.5962142,-97,13.76,5.43192545871812
49.1755103,16.5962142,-113,13.27,6.3047280115278
49.1755103,16.5962142,-120,13.01,23.9850387680347
49.1793556,16.5953044,-116,14.03,2.97192005674721
49.1793556,16.5953044,-114,13.74,5.2473008431523
49.1793556,16.5953044,-115,13.67,5.93913865209895
49.1793556,16.5953044,-125,13.41,24.4026587816356
49.1793556,16.5953044,-112,11.33,5.93913865209895
49.1793556,16.5953044,-117,11.26,2.39495133926705
49.1793556,16.5953044,-117,11.11,5.2473008431523
49.1793556,16.5953044,-128,10.87,8.06454741874368
49.1836814,16.5950203,-129,14.32,24.8516756697335
49.1836814,16.5950203,-118,13.81,5.02790157347768
49.1836814,16.5950203,-120,13.79,2.56833495515178
49.1836814,16.5950203,-120,13.28,2.33016290953944
49.1836814,16.5950203,-119,12.65,2.33016290953944
49.1836814,16.5950203,-122,12.35,2.56833495515178
49.1836814,16.5950203,-130,11.52,24.8516756697335
49.1836814,16.5950203,-122,11.44,2.99607904990804
49.1872786,16.5946656,-119,14.09,4.88216557806443
49.1872786,16.5946656,-119,12.92,2.5775077703466
49.1872786,16.5946656,-110,11.72,3.08804683661712
49.1872786,16.5946656,-133,11.08,25.2293504797002
49.1872786,16.5946656,-132,12.31,25.2293504797002
49.1872786,16.5946656,-120,9.91,2.5775077703466
49.1872786,16.5946656,-121,8.87,4.88216557806443
49.1872786,16.5946656,-140,6.5,7.43847567875071
49.2036019,16.4892978,-109,14.34,8.20774870564629
49.2036019,16.4892978,-116,13.13,10.5287505058446
49.2036019,16.4892978,-129,13.13,8.77456678255181
49.2036019,16.4892978,-135,12.47,10.5856506061181
49.2036019,16.4892978,-127,11.13,8.77456678255181
49.2036019,16.4892978,-123,9.96,10.5287505058446
49.2036019,16.4892978,-106,8.79,1.58230590205895
49.2036019,16.4892978,-140,7.64,10.5856506061181
49.1984864,16.4997367,-96,13.77,7.92912502977045
49.1984864,16.4997367,-110,13.68,29.6691118212863
49.1984864,16.4997367,-113,13.37,8.04186858343507
49.1984864,16.4997367,-122,13.25,11.1772074633486
49.1984864,16.4997367,-112,13.53,8.04186858343507
49.1984864,16.4997367,-101,13.07,7.92912502977045
49.1984864,16.4997367,-109,11.98,29.6691118212863
49.1984864,16.4997367,-95,11.1,1.87502213235131
49.2046089,16.4872989,-90,14.18,1.58355072864871
49.2046089,16.4872989,-116,13.95,8.24964250834816
49.2046089,16.4872989,-139,10.14,10.4752882996951
49.2046089,16.4872989,-137,8.75,30.7444534462552
49.2046089,16.4872989,-97,12.93,1.58355072864871
49.2046089,16.4872989,-119,12.48,8.24964250834816
49.2046089,16.4872989,-141,6,30.7444534462552
49.2068747,16.4860247,-101,13.76,1.47453547769884
49.2068747,16.4860247,-130,9.32,8.16904125654865
49.2068747,16.4860247,-138,8.46,9.20738442088118
49.2068747,16.4860247,-105,10.8,1.47453547769884
49.2066575,16.4811383,-106,14.33,1.77607355723495
49.2066575,16.4811383,-125,30,8.47010512733824
49.2066575,16.4811383,-108,12.63,1.77607355723495
49.2072333,16.4875489,-104,13.37,1.36427201432594
49.2072333,16.4875489,-129,12.1,8.056536909097
49.2072333,16.4875489,-106,13.41,1.36427201432594
49.2072333,16.4875489,-144,6,16.8619505456956
49.2072333,16.4875489,-140,6,9.19149151057738
49.2074853,16.4916592,-100,14.74,1.13448772890385
49.2074853,16.4916592,-125,10.01,5.95037821089065
49.2074853,16.4916592,-136,6,9.08419125101771
49.2074853,16.4916592,-99,13.85,1.13448772890385
49.2074853,16.4916592,-125,12.98,5.95037821089065
49.2069625,16.4982358,-104,13.95,0.96063406621284
49.2069625,16.4982358,-130,10.14,7.47072582501555
49.2069625,16.4982358,-103,11.07,0.96063406621284
49.2054367,16.5093631,-84,14.34,1.22993270176317
49.2054367,16.5093631,-110,13.54,6.99995453348182
49.2054367,16.5093631,-134,12.27,8.3937427757117
49.2054367,16.5093631,-135,11.51,10.4772096597205
49.2054367,16.5093631,-113,10.56,6.99995453348182
49.2054367,16.5093631,-80,7.85,1.22993270176317
49.2054367,16.5093631,-134,7.05,8.3937427757117
49.2054367,16.5093631,-126,6.39,9.06934466324471
49.1987342,16.5173017,-100,13.79,2.16280433506308
49.1987342,16.5173017,-132,10.19,7.51254163406836
49.1987342,16.5173017,-135,6,3.61126201985583
49.1987342,16.5173017,-100,10.97,2.16280433506308
49.1965942,16.5308419,-111,14.43,2.96791806623323
49.1965942,16.5308419,-137,11.07,7.38143042004063
49.1965942,16.5308419,-125,10.04,7.16642898043216
49.1965942,16.5308419,-124,13.55,7.16642898043216
49.1965942,16.5308419,-125,12.86,2.75045057623201
49.1965942,16.5308419,-124,12.54,3.12449257676888
49.1965942,16.5308419,-131,13.63,59.8200210744009
49.1965942,16.5308419,-116,12.52,3.12449257676888
49.1965942,16.5308419,-124,11.89,7.16642898043216
49.1951828,16.5364322,-135,11.96,6.86692244556253
49.1951828,16.5364322,-126,11.7,8.78975491677468
49.1951828,16.5364322,-140,11.46,6.7309637241222
49.1951828,16.5364322,-132,10.6,3.37206030671084
49.1951828,16.5364322,-128,8.52,2.38066602412884
49.1915969,16.5394097,-133,13.13,6.39036061032987
49.1915969,16.5394097,-126,12.56,8.63142930962755
49.1915969,16.5394097,-130,9.7,4.83534945449545
49.1915969,16.5394097,-134,8.4,1.92991558252224
49.1915969,16.5394097,-131,30,1.92991558252224
49.1915969,16.5394097,-127,9.81,8.63142930962755
49.1915969,16.5394097,-133,9.42,6.39036061032987
49.1905136,16.5433217,-134,11.35,7.11613675386155
49.1905136,16.5433217,-111,11.06,2.50138486628744
49.1905136,16.5433217,-127,6,7.5088398995037
49.1905136,16.5433217,-111,13.62,2.50138486628744
49.1914406,16.5458144,-113,13.51,2.29297330013585
49.1914406,16.5458144,-129,9.77,8.17572571353439
49.1914406,16.5458144,-141,7.12,58.7204408252486
49.1914406,16.5458144,-116,13.54,2.29297330013585
49.1914406,16.5458144,-127,11.87,8.17572571353439
49.1914406,16.5458144,-143,6,58.7204408252486
49.1914406,16.5458144,-117,12.35,2.29297330013585
49.1914406,16.5458144,-129,6,8.17572571353439
49.1939239,16.5605031,-131,30,11.7491892201774
49.1939239,16.5605031,-114,13.65,1.26679156910375
49.1939239,16.5605031,-130,11.66,5.07770007881528
49.1939239,16.5605031,-135,11.42,1.87110787545076
49.1939239,16.5605031,-127,11.57,5.07770007881528
49.1939239,16.5605031,-115,11.01,1.26679156910375
49.1548425,16.6924917,-119,14.24,5.46822748678608
49.1548425,16.6924917,-121,13.68,10.3162265496637
49.1548425,16.6924917,-114,13.55,2.36360298138966
49.1548425,16.6924917,-116,13.41,10.9616449248113
49.1548425,16.6924917,-121,11.59,5.46822748678608
49.1548425,16.6924917,-118,11.3,10.9616449248113
49.1548425,16.6924917,-132,11.21,48.1469234605778
49.1548425,16.6924917,-136,11.1,31.566410882642
49.1567956,16.6989022,-104,13.57,1.87160003519662
49.1567956,16.6989022,-115,12.46,10.7198713270824
49.1567956,16.6989022,-116,11.66,11.4639987477572
49.1567956,16.6989022,-125,11.17,5.83310619823367
49.1567956,16.6989022,-119,14.5,10.7198713270824
49.1567956,16.6989022,-115,14.27,11.4639987477572
49.1567956,16.6989022,-106,13.75,1.87160003519662
49.1567956,16.6989022,-131,12.66,6.11198892464649
49.1713678,16.6851825,-123,13.26,21.6962925034792
49.1713678,16.6851825,-132,12.17,2.36386224468713
49.1713678,16.6851825,-120,10.34,8.8207123543846
49.1713678,16.6851825,-122,9.33,6.65964629777408
49.1713678,16.6851825,-116,13.59,11.8610607137527
49.1713678,16.6851825,-124,12.69,21.6962925034792
49.1713678,16.6851825,-124,12.13,4.21003585912009
49.1713678,16.6851825,-126,10.54,11.0017082083352
49.1719969,16.7048417,-117,15.18,12.810265310316
49.1719969,16.7048417,-131,13.23,21.0320995625421
49.1719969,16.7048417,-106,13.21,10.1318102941035
49.1719969,16.7048417,-124,12.76,47.1672996493086
